Date,NTPC.NS,POWERGRID.NS,ADANIPOWER.NS,NHPC.NS,TATAPOWER.NS,GMRINFRA.NS,JSWENERGY.NS,TORNTPOWER.NS,ADANIGREEN.NS,ADANITRANS.NS,RELINFRA.NS,CESC.NS,SJVN.NS,KEC.NS,PTC.NS,THERMAX.NS,CGPOWER.NS,RTNPOWER.NS,INDOWIND.NS
2020-09-02,78.77617645263672,81.48429870605469,39.150001525878906,17.549890518188477,58.89809036254883,21.847515106201172,57.20637512207031,311.4108581542969,544.0999755859375,,28.450000762939453,50.00299072265625,18.90464973449707,307.948486328125,42.377986907958984,761.6239624023438,22.171056747436523,2.8499999046325684,3.038011074066162
2020-09-03,77.78103637695312,80.2701187133789,38.650001525878906,17.631710052490234,58.65650939941406,21.622283935546875,58.71565246582031,308.624755859375,571.2999877929688,,27.950000762939453,49.564476013183594,19.188018798828125,315.08184814453125,42.70286178588867,776.4891967773438,23.262250900268555,2.950000047683716,2.99127197265625
2020-09-04,75.3926773071289,78.71868133544922,37.599998474121094,17.50897979736328,56.9171028137207,21.397050857543945,57.401119232177734,304.376953125,542.75,,27.549999237060547,49.46297073364258,18.945131301879883,316.8773498535156,42.63066482543945,758.3751831054688,24.403043746948242,3.049999952316284,2.8977949619293213
2020-09-07,73.56159973144531,79.2133560180664,37.20000076293945,17.46807289123535,55.46760177612305,21.21686553955078,59.73806381225586,303.0067443847656,553.0999755859375,,26.899999618530273,49.402061462402344,19.066570281982422,320.2256774902344,42.70286178588867,771.3700561523438,24.155044555664062,3.200000047683716,2.944533109664917
2020-09-08,72.16838073730469,78.65122985839844,37.150001525878906,17.222618103027344,53.3416633605957,20.360984802246094,57.449806213378906,295.8814392089844,564.4000244140625,,27.450000762939453,50.011112213134766,18.945131301879883,316.6347351074219,42.63066482543945,758.079833984375,22.964651107788086,3.3499999046325684,2.8977949619293213
2020-09-09,71.9693603515625,78.80860900878906,37.099998474121094,16.936256408691406,53.77652359008789,20.901540756225586,56.81688690185547,297.29736328125,590.0499877929688,,26.850000381469727,49.812156677246094,18.783206939697266,309.74395751953125,42.08920669555664,735.3389282226562,21.82386016845703,3.200000047683716,2.8977949619293213
2020-09-10,72.08878326416016,79.86540222167969,37.650001525878906,16.81353187561035,53.583251953125,20.811447143554688,59.056453704833984,297.5714416503906,579.75,,27.0,51.160186767578125,19.066570281982422,315.373046875,42.414085388183594,737.1109619140625,22.91505241394043,3.049999952316284,2.804316997528076
2020-09-11,71.73051452636719,78.7636489868164,37.400001525878906,16.81353187561035,54.791168212890625,21.08172607421875,57.20637512207031,296.70355224609375,608.6500244140625,,26.799999237060547,50.87190246582031,18.783206939697266,315.08184814453125,42.3057861328125,732.58251953125,22.964651107788086,3.0,2.7108399868011475
2020-09-14,72.32760620117188,77.12227630615234,37.25,16.936256408691406,55.177703857421875,21.352005004882812,55.40498733520508,298.30218505859375,638.9000244140625,,26.850000381469727,53.00357437133789,18.783206939697266,339.1994934082031,43.819557189941406,754.4373168945312,24.105443954467773,3.0999999046325684,2.804316997528076
2020-09-15,72.52664184570312,77.93171691894531,37.150001525878906,16.9771671295166,55.805816650390625,21.532190322875977,57.88798522949219,303.5091247558594,670.7999877929688,,27.200000762939453,54.30694580078125,18.783206939697266,343.2271728515625,42.943172454833984,753.8959350585938,25.29583740234375,3.049999952316284,2.7575790882110596
2020-09-16,73.5105972290039,77.32463073730469,37.150001525878906,17.099891662597656,54.88780212402344,21.487144470214844,57.011634826660156,299.2156982421875,675.5499877929688,,26.75,54.72921371459961,18.945131301879883,335.8026123046875,42.26595687866211,758.079833984375,25.097436904907227,2.9000000953674316,2.804316997528076
2020-09-17,72.69062042236328,75.6832504272461,37.0,17.15805435180664,54.83948516845703,21.44209861755371,57.449806213378906,303.78314208984375,666.75,,26.5,53.27967834472656,19.309459686279297,337.01580810546875,40.313987731933594,753.8466796875,25.246238708496094,2.9000000953674316,2.7108399868011475
2020-09-18,74.24859619140625,77.3021469116211,37.400001525878906,17.615047454833984,54.30799865722656,21.57723617553711,59.299888610839844,297.6170959472656,665.5999755859375,,25.649999618530273,54.867271423339844,18.985614776611328,327.892822265625,40.234317779541016,768.6627197265625,25.14703941345215,2.8499999046325684,2.6641008853912354
2020-09-21,72.40364837646484,76.6725845336914,37.0,16.99187660217285,51.21573257446289,20.766401290893555,55.989219665527344,302.2759094238281,651.75,,24.399999618530273,52.5650634765625,18.86152458190918,315.51861572265625,36.888099670410156,737.40625,23.907047271728516,2.75,2.7575790882110596
2020-09-22,71.91165924072266,75.90811157226562,36.70000076293945,16.701059341430664,49.71791076660156,19.59519386291504,55.55104446411133,297.9367980957031,619.2000122070312,,23.200000762939453,52.45137023925781,18.282442092895508,304.06634521484375,38.2823600769043,720.375244140625,22.71665382385254,2.6500000953674316,2.6641008853912354
2020-09-23,69.77973937988281,73.70460510253906,36.650001525878906,16.701059341430664,51.65058135986328,19.279869079589844,55.745792388916016,293.5976867675781,588.25,,22.450000762939453,52.44731521606445,18.36516761779785,296.98150634765625,38.242523193359375,724.5591430664062,22.61745262145996,2.549999952316284,2.7108399868011475
2020-09-24,67.77079010009766,71.65852355957031,36.29999923706055,16.617971420288086,48.75157928466797,19.054637908935547,54.528629302978516,280.44329833984375,616.9500122070312,,21.799999237060547,51.184547424316406,18.03426170349121,300.0386657714844,37.80432891845703,713.0902099609375,21.526262283325195,2.450000047683716,2.6641008853912354
2020-09-25,69.53373718261719,72.2880859375,36.599998474121094,16.825693130493164,51.31236267089844,21.17181968688965,56.42739486694336,284.32574462890625,647.75,,22.850000381469727,51.40380859375,18.116989135742188,308.6763610839844,37.84416580200195,721.4580688476562,21.57586097717285,2.549999952316284,2.6173629760742188
2020-09-28,71.74766540527344,75.61579895019531,37.150001525878906,16.99187660217285,52.32701873779297,21.44209861755371,56.281333923339844,289.6696472167969,680.0999755859375,,23.25,50.6932487487793,18.15835189819336,322.2637634277344,38.08317565917969,719.2430419921875,21.724658966064453,2.6500000953674316,2.5706241130828857
