Date,TATASTEEL.NS,JSWSTEEL.NS,HINDALCO.NS,VEDL.NS,JINDALSTEL.NS,SAIL.NS,HINDZINC.NS,NATIONALUM.NS,NMDC.NS,COALINDIA.NS,MOIL.NS,APLAPOLLO.NS,RATNAMANI.NS,WELCORP.NS,SARDAEN.NS,MAITHANALL.NS,GMDCLTD.NS,AIAENG.NS
2020-10-20,16.1954288482666,302.5003967285156,175.7640380859375,47.33449172973633,198.04869079589844,29.971275329589844,137.51417541503906,25.384716033935547,48.00230026245117,76.86334228515625,118.42056274414062,274.6221923828125,826.2088012695312,103.50518798828125,25.768945693969727,491.3941650390625,39.18992614746094,1672.08056640625
2020-10-21,16.676254272460938,306.53436279296875,180.77056884765625,48.26448440551758,206.59507751464844,30.750877380371094,143.83914184570312,24.89419174194336,48.92045593261719,77.84400177001953,119.13449096679688,289.8544006347656,840.443603515625,101.80989074707031,26.048458099365234,494.389892578125,38.877830505371094,1678.8232421875
2020-10-22,16.90738296508789,308.9547424316406,179.31236267089844,49.81448745727539,205.7058563232422,31.2273006439209,147.23306274414062,24.730680465698242,49.69514846801758,78.31743621826172,125.02427673339844,294.33563232421875,845.2430419921875,106.66670989990234,25.430591583251953,494.5863037109375,39.23451232910156,1769.0369873046875
2020-10-23,17.476945877075195,304.9207458496094,177.17364501953125,49.957557678222656,203.77923583984375,31.660404205322266,147.88096618652344,25.139455795288086,48.690914154052734,79.60242462158203,123.239501953125,299.885009765625,840.83544921875,107.72055053710938,25.95528793334961,498.51507568359375,39.502017974853516,1720.9034423828125
2020-10-26,16.855791091918945,292.6289978027344,167.59799194335938,49.528324127197266,193.35560607910156,30.491012573242188,145.99888610839844,25.139455795288086,47.83013916015625,77.47203826904297,120.33921813964844,302.58270263671875,825.9802856445312,105.42960357666016,24.567537307739258,474.991455078125,38.654911041259766,1684.187744140625
2020-10-27,16.96310043334961,293.2460021972656,169.59091186523438,48.88448715209961,190.73736572265625,29.538166046142578,145.592041015625,24.771560668945312,47.399757385253906,77.06624603271484,117.66202545166016,305.66790771484375,841.9782104492188,105.1546859741211,24.82253074645996,484.0276794433594,38.47657012939453,1732.2723388671875
2020-10-28,16.604028701782227,290.3035583496094,165.7023162841797,50.146026611328125,188.31671142578125,29.798036575317383,142.57440185546875,24.730680465698242,46.53898620605469,76.22083282470703,117.3050765991211,310.9837951660156,831.8897705078125,104.14666748046875,24.268413543701172,479.06756591796875,38.03072738647461,1726.071044921875
2020-10-29,16.56688117980957,291.20526123046875,163.22332763671875,50.172298431396484,187.32867431640625,29.105060577392578,138.6752166748047,24.567174911499023,46.3668327331543,74.96964263916016,115.20795440673828,308.00787353515625,832.6080322265625,104.51321411132812,23.910442352294922,467.13385009765625,37.852386474609375,1691.27490234375
2020-10-30,16.94452667236328,293.2934265136719,165.89674377441406,50.329986572265625,189.20591735839844,29.754722595214844,137.8614959716797,24.812435150146484,47.31368637084961,77.23530578613281,114.67251586914062,312.42449951171875,826.3068237304688,98.46509552001953,23.969287872314453,474.59857177734375,38.03072738647461,1672.57275390625
2020-11-02,16.626728057861328,293.6256408691406,165.99395751953125,49.77806854248047,188.51431274414062,29.581478118896484,137.6240997314453,24.60805320739746,48.28922653198242,78.2497787475586,111.9953384399414,309.14556884765625,813.965576171875,93.01264190673828,25.391361236572266,476.71026611328125,37.718631744384766,1635.0206298828125
2020-11-03,16.793882369995117,298.75115966796875,174.74327087402344,49.85691452026367,199.23431396484375,30.05790138244629,144.06626892089844,24.853313446044922,49.035213470458984,78.79084014892578,109.80897521972656,317.0001525878906,814.814453125,92.8293685913086,26.102399826049805,475.87542724609375,37.67404556274414,1665.091796875
2020-11-04,16.67006492614746,301.693603515625,171.58380126953125,48.358848571777344,205.06365966796875,30.101211547851562,145.0834503173828,24.812435150146484,48.97783660888672,77.64109802246094,107.84571075439453,321.044189453125,823.7927856445312,91.59224700927734,27.07823371887207,471.11175537109375,37.67404556274414,1668.340087890625
2020-11-05,17.561555862426758,311.04290771484375,182.131591796875,49.54152297973633,209.11451721191406,33.13298797607422,146.06671142578125,26.570154190063477,51.904457092285156,81.05650329589844,110.2105484008789,321.84405517578125,830.2246704101562,92.46281433105469,28.122722625732422,470.8662109375,37.495704650878906,1722.675048828125
2020-11-06,17.602828979492188,309.8564453125,182.90928649902344,49.804359436035156,209.75672912597656,32.87311935424805,152.3393096923828,26.69278907775879,51.875762939453125,82.37532043457031,109.58587646484375,323.54315185546875,826.1761474609375,92.14208221435547,27.87753677368164,500.72503662109375,37.67404556274414,1698.1160888671875
2020-11-09,18.0898494720459,316.1684265136719,189.27685546875,51.93320083618164,207.4842987060547,32.743186950683594,153.5938262939453,27.14243507385254,53.539913177490234,82.34150695800781,109.27354431152344,325.5155029296875,823.1724853515625,94.7537612915039,27.107656478881836,500.23394775390625,38.521156311035156,1690.0938720703125
2020-11-10,18.23843002319336,317.781982421875,186.99232482910156,52.432552337646484,211.28817749023438,32.87311935424805,147.3212127685547,27.632963180541992,53.941612243652344,84.40426635742188,109.9874496459961,321.8887634277344,816.74072265625,93.28755187988281,26.107303619384766,503.37701416015625,38.431983947753906,1705.5478515625
2020-11-11,19.561222076416016,325.327880859375,198.36643981933594,53.562679290771484,216.52467346191406,34.30238723754883,152.20367431640625,28.0008544921875,52.07661056518555,85.11439514160156,111.01370239257812,324.1641540527344,838.1256713867188,93.3333740234375,26.568248748779297,515.1142578125,39.01158905029297,1696.196533203125
2020-11-12,19.528202056884766,320.8193359375,202.78970336914062,54.377410888671875,215.48727416992188,34.259071350097656,155.1534881591797,27.83734893798828,52.24876403808594,82.57820892333984,110.9244613647461,321.05908203125,874.757568359375,93.4708251953125,27.00467872619629,509.0246276855469,37.76321029663086,1711.6998291015625
2020-11-13,20.081256866455078,325.7550354003906,204.68539428710938,56.50627136230469,212.52320861816406,33.91259002685547,154.57708740234375,28.450504302978516,53.16691589355469,85.14822387695312,110.8352279663086,328.78448486328125,902.6721801757812,92.9668197631836,27.69610023498535,507.4531555175781,38.16447448730469,1702.8408203125
2020-11-14,20.314449310302734,324.5685729980469,203.47021484375,56.79536437988281,213.8076171875,34.345703125,155.085693359375,28.777524948120117,53.941612243652344,85.95980072021484,112.66461944580078,329.1024475097656,950.0128173828125,93.60829162597656,28.264930725097656,512.560546875,38.431983947753906,1740.2945556640625
2020-11-17,21.57326889038086,323.6194152832031,207.601806640625,56.427406311035156,226.10848999023438,34.90874481201172,152.00022888183594,30.00383949279785,55.118003845214844,87.0418930053711,112.75386810302734,328.83917236328125,1009.662109375,98.052734375,30.054780960083008,549.1474609375,40.88414001464844,1714.4066162109375
2020-11-18,21.346267700195312,325.185546875,213.24026489257812,57.242156982421875,225.3180694580078,34.69218826293945,154.1024169921875,29.308923721313477,56.00746154785156,86.737548828125,115.47565460205078,327.8802795410156,1019.0322875976562,100.29786682128906,30.45197868347168,543.2542724609375,41.240821838378906,1768.5941162109375
2020-11-19,21.61041259765625,314.3650207519531,207.89346313476562,58.92420959472656,230.85096740722656,34.562255859375,151.89852905273438,29.922080993652344,55.20407485961914,87.67138671875,112.93235778808594,321.4267272949219,1030.16552734375,98.87747955322266,30.824661254882812,540.9461059570312,40.88414001464844,1761.9991455078125
2020-11-20,21.994251251220703,319.0633850097656,209.54612731933594,58.37228775024414,233.7162322998047,35.601722717285156,150.2371368408203,29.881206512451172,53.62599563598633,87.24037170410156,111.28142547607422,319.49908447265625,1070.552001953125,103.2761001586914,30.0891056060791,551.9959106445312,40.616634368896484,1773.0728759765625
2020-11-23,22.415231704711914,320.5820617675781,211.97647094726562,59.42356872558594,239.15036010742188,37.46409606933594,149.08436584472656,29.840330123901367,53.68338394165039,88.17420196533203,114.44941711425781,322.6737365722656,1110.1875,102.26808166503906,30.049875259399414,537.75390625,40.48288345336914,1809.4931640625
2020-11-24,22.629850387573242,323.5245056152344,219.7050323486328,60.86906433105469,238.0635223388672,37.594032287597656,151.01698303222656,29.758575439453125,53.539913177490234,88.53337097167969,114.62787628173828,319.9412536621094,1078.5836181640625,102.0848159790039,29.495758056640625,539.8165893554688,41.15165328979492,1841.4345703125
2020-11-25,22.338878631591797,321.0566711425781,217.22605895996094,59.94921112060547,232.38241577148438,37.290855407714844,148.7791748046875,29.227170944213867,53.42515563964844,89.03619384765625,114.71713256835938,319.990966796875,1066.7320556640625,105.56705474853516,29.53498649597168,538.68701171875,40.705806732177734,1895.9171142578125
