Date,HINDUNILVR.NS,NESTLEIND.NS,BRITANNIA.NS,DABUR.NS,GODREJCP.NS,MARICO.NS,COLPAL.NS,EMAMILTD.NS,PGHH.NS,VBL.NS,JUBLFOOD.NS,UBL.NS,MCDOWELL-N.NS,RADICO.NS,BAJAJCON.NS,GILLETTE.NS,TATACONSUM.NS,ITC.NS,DMART.NS,FCONSUMER.NS
2021-07-16,2307.008056640625,1705.213623046875,3282.902587890625,561.6607055664062,935.9197387695312,501.5060119628906,1637.818603515625,530.9798583984375,12502.318359375,262.94000244140625,623.8418579101562,1424.496826171875,,783.1901245117188,265.7287902832031,5781.00048828125,743.712158203125,188.11920166015625,3349.199951171875,9.100000381469727
2021-07-19,2298.65771484375,1714.7034912109375,3291.632080078125,569.8876342773438,928.93310546875,502.74859619140625,1645.043212890625,515.3445434570312,12435.4384765625,255.8531036376953,611.4352416992188,1396.359130859375,,820.083984375,265.8206481933594,5841.54345703125,746.1976928710938,187.98345947265625,3331.60009765625,9.100000381469727
2021-07-20,2323.708984375,1724.715087890625,3275.794921875,569.3069458007812,933.7056274414062,506.4761962890625,1646.1221923828125,507.8358154296875,12442.26953125,256.5288391113281,607.8351440429688,1388.7835693359375,,803.7913208007812,258.83746337890625,5766.83740234375,737.9612426757812,187.12384033203125,3397.300048828125,8.949999809265137
2021-07-22,2269.550537109375,1738.112060546875,3267.923828125,569.5489501953125,954.1736450195312,505.80712890625,1678.2105712890625,520.9522094726562,12433.017578125,250.23306274414062,680.3211669921875,1406.689453125,,835.3367919921875,260.99676513671875,5840.82275390625,744.8818969726562,187.30482482910156,3397.35009765625,9.050000190734863
2021-07-23,2250.41650390625,1752.518310546875,3281.7578125,571.1943969726562,964.506103515625,510.3471984863281,1684.2154541015625,522.710693359375,12396.552734375,241.41563415527344,707.9708251953125,1421.1025390625,,853.4617919921875,267.3826904296875,5839.1904296875,755.5550537109375,192.19102478027344,3413.199951171875,8.850000381469727
2021-07-26,2241.4453125,1748.4036865234375,3322.01904296875,576.227294921875,960.9635620117188,513.2623291015625,1694.4423828125,531.8826904296875,12370.1591796875,247.56312561035156,706.01708984375,1412.936767578125,,838.1100463867188,263.156005859375,5845.912109375,756.7246704101562,191.05996704101562,3483.550048828125,8.699999809265137
2021-07-27,2235.43310546875,1760.4532470703125,3292.20458984375,569.7908935546875,982.8092041015625,511.5418701171875,1686.0919189453125,528.2709350585938,12428.369140625,244.7283477783203,727.8451538085938,1398.3759765625,,818.5488891601562,260.26165771484375,5722.42822265625,750.2915649414062,188.79782104492188,3499.39990234375,8.25
2021-07-28,2253.565185546875,1740.7923583984375,3266.779052734375,571.1458740234375,984.9740600585938,506.71514892578125,1681.68212890625,527.7957153320312,12346.1875,250.2659912109375,726.0104370117188,1420.2171630859375,,823.4019775390625,258.83746337890625,5715.5615234375,735.8169555664062,189.20501708984375,3488.5,8.0
2021-07-29,2228.13232421875,1730.3800048828125,3249.129150390625,568.7138671875,971.09912109375,504.51678466796875,1603.9476318359375,524.4690551757812,12369.5283203125,248.12347412109375,738.486572265625,1395.4244384765625,,872.0325927734375,260.26165771484375,5697.94140625,732.2105102539062,186.44522094726562,3502.60009765625,8.050000190734863
2021-07-30,2226.74853515625,1709.8934326171875,3266.111328125,584.3763427734375,972.033935546875,522.5335693359375,1599.1624755859375,531.1698608398438,12281.923828125,251.10655212402344,748.7907104492188,1405.5087890625,,894.4659423828125,262.0534362792969,5755.89111328125,737.1328125,185.44985961914062,3500.800048828125,8.25
2021-08-02,2226.271484375,1711.0523681640625,3343.628173828125,582.7711181640625,976.5113525390625,511.8285827636719,1574.2518310546875,541.5775146484375,12311.4140625,260.1052551269531,740.6187744140625,1417.4130859375,,885.0567626953125,265.6828308105469,5749.6015625,740.3494262695312,187.5762939453125,3502.39990234375,9.0
2021-08-03,2277.853271484375,1766.0555419921875,3409.028564453125,597.55810546875,1000.8663330078125,519.8573608398438,1570.3580322265625,535.7322387695312,12352.8212890625,259.9404296875,750.6055297851562,1432.4166259765625,,878.2227783203125,262.65069580078125,5755.939453125,748.24462890625,189.92889404296875,3566.25,8.800000190734863
2021-08-04,2268.54833984375,1744.1536865234375,3413.89453125,572.1187133789062,973.1655883789062,512.5454711914062,1563.8372802734375,534.021240234375,12280.130859375,261.3083801269531,740.2816162109375,1422.0372314453125,,876.5390625,256.40252685546875,5697.9892578125,739.5696411132812,188.75257873535156,3593.050048828125,8.449999809265137
2021-08-05,2250.0341796875,1758.7772216796875,3445.23486328125,573.529296875,960.42236328125,508.3878173828125,1552.10888671875,546.6150512695312,12261.6796875,257.1056823730469,732.3179321289062,1411.1165771484375,,880.5503540039062,250.3382110595703,5672.111328125,748.9269409179688,194.76986694335938,3564.14990234375,7.900000095367432
2021-08-06,2263.2041015625,1740.60888671875,3438.41357421875,569.2976684570312,956.732177734375,501.1715393066406,1541.7412109375,538.0133056640625,12252.5732421875,254.831298828125,738.2283935546875,1406.6402587890625,,866.4365234375,247.03038024902344,5649.40185546875,761.5982666015625,193.86500549316406,3529.199951171875,7.25
2021-08-09,2275.610595703125,1758.1544189453125,3469.038818359375,565.9412841796875,959.684326171875,502.93975830078125,1548.9658203125,539.15380859375,12229.6689453125,252.14486694335938,735.963623046875,1391.489013671875,,846.726806640625,243.30906677246094,5684.06640625,745.515380859375,193.4578399658203,3523.0,6.650000095367432
2021-08-10,2273.033935546875,1765.01220703125,3470.088134765625,564.0443115234375,969.4755249023438,497.5872802734375,1552.156005859375,533.7362060546875,12190.828125,249.2771453857422,745.3705444335938,1371.123779296875,,841.8241577148438,232.14515686035156,5668.55859375,752.38720703125,189.88365173339844,3551.64990234375,7.550000190734863
2021-08-11,2281.288818359375,1754.822021484375,3458.92578125,559.4719848632812,964.1616821289062,493.76409912109375,1555.862060546875,525.752197265625,12009.4169921875,255.46153259277344,729.586181640625,1366.8441162109375,,883.5216674804688,236.7853240966797,5658.716796875,745.66162109375,188.79782104492188,3563.949951171875,7.25
2021-08-12,2283.0546875,1751.5428466796875,3454.441650390625,559.763916015625,974.986083984375,493.14288330078125,1539.958740234375,527.7957153320312,12190.4912109375,256.0237121582031,743.2349243164062,1367.1883544921875,,926.3086547851562,239.12832641601562,5657.85205078125,754.677734375,189.0240478515625,3561.0,7.300000190734863
2021-08-13,2294.697265625,1764.64990234375,3415.0869140625,572.3132934570312,967.5565795898438,492.5215759277344,1540.6153564453125,535.0668334960938,12465.029296875,256.4371643066406,751.2710571289062,1373.976806640625,,911.7492065429688,240.64442443847656,5691.65185546875,787.0385131835938,191.3314208984375,3594.550048828125,7.099999904632568
2021-08-16,2315.596923828125,1767.132568359375,3487.3564453125,572.3619384765625,975.6749267578125,492.5693359375,1560.1781005859375,541.1973876953125,12422.4609375,254.8331756591797,745.3209228515625,1364.0400390625,,895.0107421875,232.28297424316406,5686.130859375,781.8724975585938,190.83377075195312,3633.5,7.0
2021-08-17,2370.3759765625,1809.37109375,3526.66357421875,580.3877563476562,989.4022827148438,497.5872802734375,1581.382568359375,560.9196166992188,12266.861328125,260.57110595703125,772.787109375,1384.30712890625,,911.1054077148438,234.16661071777344,5729.6767578125,811.7477416992188,189.2954864501953,3634.35009765625,6.800000190734863
2021-08-18,2372.5234375,1826.607421875,3549.79931640625,581.1660766601562,989.1563110351562,500.5503234863281,1565.7137451171875,567.8580322265625,12404.349609375,261.5962829589844,802.706787109375,1471.2291259765625,,895.5554809570312,227.0915069580078,5765.30224609375,820.1303100585938,189.0692901611328,3650.60009765625,6.900000095367432
2021-08-20,2499.783447265625,1890.3807373046875,3716.94970703125,595.0774536132812,1016.6602172851562,514.1226196289062,1573.5013427734375,557.165283203125,12404.2509765625,266.7720031738281,788.3628540039062,1428.7271728515625,,875.895263671875,224.65660095214844,5754.6904296875,825.8811645507812,189.0240478515625,3643.10009765625,6.800000190734863
2021-08-23,2513.860107421875,1933.8267822265625,3688.6142578125,593.326416015625,1013.314453125,505.04254150390625,1556.1903076171875,573.3707885742188,12354.951171875,275.6517639160156,753.238037109375,1436.0570068359375,,849.6981811523438,225.6213836669922,5726.98828125,811.455322265625,186.67141723632812,3673.75,6.550000190734863
2021-08-24,2512.762939453125,1910.529296875,3637.0478515625,576.7396850585938,997.2745971679688,498.638671875,1546.4794921875,558.9711303710938,12628.6181640625,266.8216247558594,735.0794677734375,1430.5965576171875,,860.2958374023438,225.6213836669922,5693.9091796875,815.7440795898438,186.17376708984375,3708.550048828125,6.800000190734863
2021-08-25,2524.21435546875,1923.0859375,3666.24169921875,583.7926025390625,1024.2371826171875,489.70196533203125,1554.5953369140625,559.3513793945312,12713.8037109375,274.7588195800781,760.4397583007812,1409.0504150390625,,870.8934936523438,229.15890502929688,5614.11328125,814.8667602539062,186.76190185546875,3789.699951171875,6.800000190734863
2021-08-26,2544.637451171875,1936.8839111328125,3750.2939453125,589.0458984375,1026.0086669921875,499.02093505859375,1552.2496337890625,563.7710571289062,13162.6826171875,280.9928283691406,760.7774658203125,1412.5430908203125,,876.6380004882812,229.0210723876953,5569.51123046875,831.7294311523438,185.1331787109375,3847.800048828125,6.800000190734863
2021-08-27,2555.66015625,1927.6739501953125,3760.454833984375,592.2075805664062,1037.2265625,501.7450256347656,1553.375732421875,567.0025634765625,13305.3046875,281.91888427734375,757.4000244140625,1425.1854248046875,,857.1265258789062,227.91848754882812,5593.564453125,826.5147705078125,186.30946350097656,3833.050048828125,6.699999809265137
2021-08-30,2564.96484375,1906.8975830078125,3803.196533203125,599.990234375,1070.142822265625,501.840576171875,1594.23681640625,578.0755615234375,13371.794921875,280.64556884765625,776.2935791015625,1445.4034423828125,,874.2611083984375,229.84803771972656,5614.11328125,838.7474365234375,188.20968627929688,3888.35009765625,6.699999809265137
2021-08-31,2599.702392578125,1880.3837890625,3813.834228515625,604.6111450195312,1081.75439453125,520.3831176757812,1588.7479248046875,567.6204223632812,13437.4130859375,280.0998840332031,793.6871337890625,1451.15869140625,,865.7928466796875,225.89703369140625,5588.283203125,843.0850219726562,191.19570922851562,3954.800048828125,6.75
2021-09-01,2608.1005859375,1915.0692138671875,3830.864013671875,609.2320556640625,1080.327392578125,523.1070556640625,1596.2540283203125,568.8084716796875,13323.7548828125,280.0172119140625,795.2069702148438,1518.3548583984375,,872.1315307617188,226.1267547607422,5572.82373046875,845.5217895507812,189.5669708251953,3968.60009765625,6.699999809265137
2021-09-02,2673.13818359375,1955.0330810546875,3898.363525390625,623.4353637695312,1107.5361328125,537.778564453125,1619.053466796875,567.477783203125,13178.615234375,291.82373046875,817.6964111328125,1537.9822998046875,,889.3652954101562,229.4805145263672,5566.96630859375,849.4207153320312,189.79318237304688,3917.64990234375,6.800000190734863
2021-09-03,2640.357177734375,1957.5491943359375,3934.713134765625,623.8245239257812,1101.484375,536.0101928710938,1618.021484375,575.6519165039062,13176.82421875,300.20745849609375,817.150146484375,1546.295654296875,,886.1463012695312,225.20790100097656,5591.740234375,847.8610229492188,190.5623016357422,3938.89990234375,6.75
2021-09-06,2653.62255859375,1953.3525390625,3891.637451171875,617.5496826171875,1095.2357177734375,530.2277221679688,1597.4268798828125,569.7589721679688,13172.5634765625,310.65802001953125,825.0968627929688,1555.543701171875,,895.0107421875,224.97817993164062,5622.56396484375,848.0560302734375,189.385986328125,3921.300048828125,7.150000095367432
2021-09-07,2650.854736328125,1967.3822021484375,3907.28369140625,620.6627197265625,1094.8912353515625,532.0914916992188,1624.354736328125,558.2582397460938,13524.150390625,306.4248962402344,809.7992553710938,1549.88671875,,887.8795776367188,234.30441284179688,5700.14990234375,846.3502197265625,191.60289001464844,3937.550048828125,7.099999904632568
2021-09-08,2672.995361328125,1916.300537109375,3874.798095703125,623.2407836914062,1091.4471435546875,536.1536254882812,1600.4761962890625,553.0307006835938,13331.30859375,306.8382263183594,804.77294921875,1566.85791015625,,884.6111450195312,230.99658203125,5743.69677734375,857.5595703125,191.1504669189453,3932.949951171875,7.050000190734863
2021-09-09,2682.2998046875,1975.95458984375,3883.766357421875,620.95458984375,1091.5455322265625,549.5825805664062,1628.3424072265625,566.3372192382812,13733.6005859375,309.36822509765625,814.090576171875,1574.0892333984375,,900.4581909179688,232.32891845703125,5856.283203125,853.4657592773438,192.41725158691406,3950.5,8.050000190734863
2021-09-13,2659.10986328125,1975.476318359375,3905.75732421875,622.802978515625,1103.35400390625,550.1560668945312,1616.8956298828125,561.7750244140625,13756.361328125,307.1358947753906,821.5407104492188,1573.2529296875,,889.0186157226562,238.11761474609375,5901.0771484375,859.8014526367188,193.77455139160156,3961.85009765625,7.5
2021-09-14,2636.396728515625,1954.052734375,3913.055908203125,621.830078125,1096.26904296875,533.6207275390625,1625.9498291015625,565.0541381835938,13447.8251953125,308.0453796386719,817.7262573242188,1560.954833984375,,886.4928588867188,241.0579071044922,5811.00830078125,859.021728515625,195.5389862060547,3979.699951171875,7.550000190734863
2021-09-15,2648.70751953125,1943.30712890625,3898.601806640625,619.884521484375,1108.9139404296875,537.3006591796875,1623.46337890625,562.6779174804688,13510.6865234375,309.4178466796875,827.3120727539062,1566.46435546875,,894.2184448242188,239.7715301513672,5761.171875,849.5181274414062,195.44850158691406,3982.60009765625,7.550000190734863
2021-09-16,2641.836181640625,1934.4837646484375,3885.9130859375,622.9974975585938,1087.068115234375,537.8262939453125,1610.515380859375,564.5313720703125,13631.126953125,308.7895202636719,813.8223876953125,1576.0567626953125,,898.5267944335938,234.99354553222656,5786.4267578125,851.9061279296875,208.79510498046875,4084.5,7.550000190734863
2021-09-17,2597.93701171875,1948.764404296875,3865.68701171875,636.1793212890625,1073.1932373046875,535.3411254882812,1625.574462890625,551.6525268554688,13485.4560546875,291.7245178222656,815.103759765625,1568.874755859375,,916.008056640625,238.16357421875,5709.0322265625,852.0524291992188,209.1570587158203,4239.64990234375,7.550000190734863
2021-09-20,2672.470947265625,1962.953369140625,3896.8369140625,628.1048583984375,1062.41796875,542.3663330078125,1620.1326904296875,546.6626586914062,13426.90625,289.8063659667969,811.2396850585938,1530.0623779296875,,924.5479736328125,234.80978393554688,5695.9248046875,835.3359375,211.5096893310547,4355.89990234375,7.400000095367432
2021-09-21,2684.017822265625,1950.1021728515625,3888.29833984375,633.6012573242188,1063.2052001953125,535.9147338867188,1625.4805908203125,552.31787109375,13624.5400390625,303.69647216796875,821.570556640625,1575.417236328125,,881.103515625,235.9583282470703,5660.34814453125,837.1879272460938,218.5222930908203,4361.9501953125,7.349999904632568
2021-09-22,2657.344482421875,1924.568603515625,3872.031494140625,630.7802124023438,1037.6202392578125,540.2158203125,1614.1746826171875,555.6444091796875,13630.1103515625,302.9192810058594,816.3753051757812,1612.458740234375,,882.0964965820312,236.18804931640625,5691.65185546875,832.5580444335938,220.33201599121094,4378.64990234375,7.349999904632568
2021-09-23,2655.244873046875,1916.242919921875,3856.62353515625,630.050537109375,1041.162841796875,541.7449951171875,1596.488525390625,555.4544067382812,13821.109375,307.8965759277344,830.6696166992188,1627.60986328125,,894.1617431640625,238.80674743652344,5736.35009765625,829.1464233398438,219.42715454101562,4409.89990234375,7.300000190734863
2021-09-24,2621.222412109375,1918.6815185546875,3857.14794921875,634.18505859375,1025.0245361328125,532.7127075195312,1586.44921875,556.309814453125,13623.232421875,307.00360107421875,817.9149780273438,1579.8936767578125,,887.011962890625,236.41773986816406,5725.259765625,815.5978393554688,215.7624969482422,4422.35009765625,7.25
2021-09-27,2585.769287109375,1897.2340087890625,3825.378173828125,615.9932250976562,1022.1215209960938,523.2982177734375,1579.177490234375,560.0166625976562,13230.4345703125,298.5538024902344,809.8291015625,1530.40673828125,,894.3602905273438,236.0502166748047,5736.06298828125,813.9407958984375,215.9886932373047,4385.75,7.099999904632568
2021-09-28,2599.46435546875,1887.8212890625,3819.701416015625,609.329345703125,1036.5377197265625,526.5957641601562,1575.706298828125,551.4149169921875,13346.9033203125,299.8435974121094,794.9983520507812,1539.4088134765625,,898.977783203125,235.59080505371094,5703.703125,801.903076171875,215.12908935546875,4315.75,8.0
2021-09-29,2562.674560546875,1884.15087890625,3790.22119140625,606.21630859375,1006.0325317382812,528.9852294921875,1574.8148193359375,557.4979248046875,13266.705078125,297.6774597167969,808.686767578125,1531.882568359375,,879.5643310546875,235.6826934814453,5703.99072265625,802.6340942382812,215.44580078125,4251.2001953125,7.900000095367432
2021-09-30,2578.420654296875,1878.2393798828125,3767.5146484375,600.281982421875,1013.4620361328125,523.2982177734375,1566.4173583984375,545.5695190429688,13631.3193359375,296.85064697265625,802.8060913085938,1546.098876953125,,874.8475341796875,231.91543579101562,5664.3330078125,793.0330810546875,213.68128967285156,4250.2001953125,7.599999904632568
2021-10-01,2580.568115234375,1888.323486328125,3740.944580078125,601.1575317382812,1004.064453125,525.257568359375,1583.587646484375,541.7201538085938,13606.6220703125,301.01763916015625,803.7994384765625,1551.9527587890625,,890.3385009765625,232.88023376464844,5635.71826171875,780.9951782226562,212.9574432373047,4235.60009765625,7.599999904632568
2021-10-04,2563.532958984375,1882.81787109375,3714.039794921875,607.2377319335938,1013.216064453125,529.5586547851562,1578.755615234375,537.0628051757812,13533.060546875,303.1507568359375,823.6167602539062,1576.302734375,,904.0919189453125,235.03948974609375,5621.26708984375,793.71533203125,214.08853149414062,4257.35009765625,7.550000190734863
2021-10-05,2584.958251953125,1873.41015625,3703.83154296875,599.4552001953125,1025.46728515625,533.2862548828125,1576.7381591796875,538.488525390625,13409.5693359375,302.2413024902344,808.3092651367188,1587.2724609375,,898.6798706054688,234.5341339111328,5609.2158203125,781.190185546875,212.36929321289062,4257.2998046875,7.599999904632568
2021-10-06,2563.39013671875,1850.3829345703125,3757.640380859375,598.2391357421875,1001.7027587890625,539.3555908203125,1576.4097900390625,523.8512573242188,13420.3681640625,296.3215026855469,781.5582885742188,1563.4637451171875,,941.77685546875,233.4315185546875,5604.27197265625,799.9048461914062,209.24752807617188,4218.5498046875,7.449999809265137
2021-10-07,2547.50048828125,1839.6131591796875,3721.38623046875,598.4337158203125,1012.576416015625,536.4403686523438,1584.103515625,518.5286254882812,13343.0771484375,299.628662109375,789.6541748046875,1617.1318359375,,962.0343627929688,232.51268005371094,5618.0029296875,803.7062377929688,210.78578186035156,4311.7001953125,7.449999809265137
2021-10-08,2519.49072265625,1833.895263671875,3704.881103515625,590.505126953125,1003.0311889648438,538.877685546875,1583.4468994140625,524.4690551757812,13310.5810546875,297.89239501953125,796.0313720703125,1623.37939453125,,964.2686767578125,232.42079162597656,5601.87060546875,798.0529174804688,209.65472412109375,4407.9501953125,7.550000190734863
2021-10-11,2524.31005859375,1843.3802490234375,3664.14306640625,592.1104125976562,1008.2958984375,545.1381225585938,1592.313232421875,518.1959838867188,13256.439453125,302.1255187988281,807.4252319335938,1672.8172607421875,,1014.86279296875,238.5770263671875,5592.31591796875,795.6160888671875,215.40054321289062,4719.4501953125,7.449999809265137
2021-10-12,2553.942138671875,1875.356201171875,3690.236328125,600.038818359375,1010.1655883789062,558.519287109375,1600.8046875,508.9764404296875,13345.353515625,300.852294921875,849.5035400390625,1690.378662109375,,1164.8082275390625,237.84194946289062,5587.2275390625,795.5186157226562,218.34132385253906,4739.0,7.849999904632568
2021-10-13,2525.885009765625,1866.1754150390625,3705.2626953125,606.8486328125,1041.4578857421875,558.1370239257812,1590.1553955078125,514.67919921875,13283.9462890625,296.6521911621094,899.1213989257812,1695.543701171875,,1119.52685546875,238.02572631835938,5591.69189453125,826.709716796875,225.4896697998047,5117.14990234375,7.699999809265137
2021-10-14,2528.556884765625,1866.63427734375,3715.900390625,598.4822998046875,1022.1215209960938,553.6925048828125,1577.3948974609375,522.9957885742188,13355.763671875,296.9994812011719,876.0557861328125,1681.7208251953125,,1087.6510009765625,238.48513793945312,5600.86279296875,828.1229858398438,232.1403350830078,5323.75,7.650000095367432
2021-10-18,2532.803955078125,1877.5538330078125,3661.042236328125,597.4609985351562,1000.9155883789062,553.6447143554688,1564.869384765625,517.6732177734375,13616.2119140625,297.7435607910156,868.029541015625,1649.5985107421875,,1111.0863037109375,234.48818969726562,5577.625,822.6158447265625,237.56944274902344,4897.7998046875,7.849999904632568
2021-10-19,2430.4990234375,1870.7923583984375,3621.49658203125,588.802734375,991.7639770507812,548.9134521484375,1535.0328369140625,517.055419921875,13603.7646484375,299.1821594238281,860.4700927734375,1645.1221923828125,,1106.61767578125,229.80210876464844,5573.0634765625,821.9822387695312,222.5488739013672,4754.5498046875,7.650000095367432
2021-10-20,2365.460693359375,1862.0220947265625,3589.154296875,576.5450439453125,976.5606079101562,536.0580444335938,1513.968994140625,506.64776611328125,13867.8427734375,281.323486328125,787.7667846679688,1632.922607421875,,1106.9652099609375,222.54327392578125,5499.75,806.0455932617188,223.13706970214844,4596.39990234375,7.5
2021-10-21,2334.0634765625,1857.7237548828125,3543.693603515625,571.4378662109375,961.8983764648438,540.3113403320312,1495.156982421875,515.1069946289062,14243.7900390625,274.3454284667969,768.6050415039062,1628.2000732421875,,1090.2327880859375,219.3273162841797,5441.08056640625,794.20263671875,221.41781616210938,4521.25,7.25
2021-10-22,2342.0322265625,1835.8509521484375,3520.462158203125,574.6967163085938,945.4649047851562,537.8741455078125,1467.103271484375,515.9149169921875,14061.5068359375,274.65960693359375,735.3278198242188,1604.0469970703125,,1116.5477294921875,216.15731811523438,5464.990234375,775.1469116210938,214.08853149414062,4521.4501953125,7.150000095367432
2021-10-25,2343.7021484375,1805.8648681640625,3464.220703125,565.5035400390625,927.4078369140625,531.3746948242188,1437.735595703125,497.048095703125,14045.6220703125,271.2201843261719,729.3280029296875,1600.25927734375,,1108.1566162109375,210.4604949951172,5454.33154296875,769.0062255859375,211.19297790527344,4400.60009765625,7.0
2021-10-26,2339.86181640625,1867.2076416015625,3523.1337890625,565.5521850585938,948.6138916015625,538.3519287109375,1451.105712890625,494.8619689941406,13967.3134765625,272.6091613769531,738.1787109375,1637.0546875,,1101.9503173828125,216.34107971191406,5463.69384765625,788.451904296875,214.17898559570312,4568.5,7.099999904632568
2021-10-27,2301.213623046875,1846.5123291015625,3527.95166015625,575.5723266601562,993.78125,550.0126953125,1438.720947265625,503.0359802246094,13612.869140625,269.798095703125,751.3902587890625,1665.9302978515625,,1133.08154296875,216.20326232910156,5460.525390625,798.0529174804688,215.7624969482422,4733.0,7.099999904632568
2021-10-28,2294.5400390625,1845.2296142578125,3512.734375,573.67529296875,969.1310424804688,539.4033203125,1423.521240234375,503.36859130859375,13560.1796875,272.3115234375,739.99658203125,1604.5880126953125,,1124.5911865234375,212.61976623535156,5456.6357421875,789.231689453125,203.6826934814453,4675.64990234375,6.949999809265137
2021-10-29,2297.90087890625,1846.0797119140625,3506.866943359375,569.9298706054688,941.3811645507812,543.3220825195312,1447.3529052734375,504.93695068359375,13780.52734375,280.8935852050781,732.9537353515625,1631.741943359375,,1111.433837890625,212.52789306640625,5416.97900390625,789.0366821289062,201.96343994140625,4635.4501953125,6.949999809265137
2021-11-01,2311.295654296875,1840.19677734375,3509.156494140625,580.8255615234375,958.6510620117188,549.3436279296875,1450.7252197265625,522.0928344726562,13980.244140625,304.7381896972656,744.3871459960938,1645.0728759765625,,1084.1754150390625,216.20326232910156,5499.46240234375,804.04736328125,205.2661895751953,4564.75,7.099999904632568
2021-11-02,2322.625732421875,1824.10205078125,3513.688232421875,581.79833984375,945.0220947265625,540.7892456054688,1450.582763671875,530.3145141601562,13886.53515625,303.61376953125,746.00634765625,1658.64990234375,,1062.875244140625,203.29354858398438,5576.90478515625,812.722412109375,204.1351318359375,4597.0498046875,7.050000190734863
2021-11-03,2315.37646484375,1820.5263671875,3463.075927734375,593.9586181640625,944.7269287109375,530.4666748046875,1434.196044921875,538.2509155273438,14004.6533203125,310.19500732421875,740.1058349609375,1640.5965576171875,,1013.6712646484375,205.0852813720703,5478.76953125,805.996826171875,201.2848358154297,4741.2998046875,7.150000095367432
2021-11-04,2326.4189453125,1835.3048095703125,3463.075927734375,595.9043579101562,956.19091796875,533.190673828125,1445.7379150390625,538.2509155273438,13958.404296875,309.86431884765625,750.10888671875,1640.5965576171875,,1044.256103515625,208.76065063476562,5535.423828125,806.4841918945312,204.99472045898438,4783.7001953125,7.150000095367432
2021-11-08,2335.1083984375,1850.8505859375,3546.889404296875,590.310546875,955.7973022460938,539.8693237304688,1466.9217529296875,533.9911499023438,13918.7890625,332.35302734375,769.538818359375,1704.053955078125,,1064.7122802734375,204.67181396484375,5539.5517578125,815.2078857421875,207.93548583984375,4748.5,7.099999904632568
2021-11-09,2334.38818359375,1840.308349609375,3455.204833984375,586.8084716796875,944.972900390625,542.2237548828125,1462.2196044921875,545.57373046875,14027.2421875,319.50469970703125,775.6281127929688,1749.8515625,,1099.4677734375,203.84486389160156,5485.29931640625,814.5256958007812,206.9853973388672,4757.14990234375,7.050000190734863
2021-11-10,2304.621826171875,1841.489013671875,3528.57177734375,588.802734375,961.1111450195312,534.2958374023438,1475.2813720703125,531.8373413085938,14077.83984375,313.4360656738281,770.0354614257812,1713.20361328125,,1088.197021484375,202.23687744140625,5480.97802734375,821.1051025390625,208.8856201171875,4960.2998046875,7.0
2021-11-11,2281.62548828125,1831.8797607421875,3476.00341796875,585.139404296875,935.4769897460938,526.80029296875,1460.2720947265625,518.723388671875,14263.9189453125,304.787841796875,774.8234252929688,1686.4432373046875,,1071.2662353515625,199.8938446044922,5431.57421875,816.47509765625,208.11648559570312,4997.75,7.0
2021-11-12,2309.23095703125,1859.906005859375,3518.506591796875,588.5096435546875,904.9224853515625,525.4548950195312,1446.68798828125,532.746826171875,14480.4853515625,321.40631103515625,795.4254760742188,1706.759521484375,,1059.796875,195.2996368408203,5475.6484375,826.4660034179688,210.74053955078125,5078.5498046875,7.150000095367432
2021-11-15,2328.243408203125,1892.372314453125,3570.6455078125,590.0237426757812,907.579345703125,531.701171875,1447.8753662109375,506.8058776855469,14739.271484375,308.47528076171875,794.650634765625,1689.197998046875,,1085.9627685546875,191.21080017089844,5497.052734375,830.9984130859375,215.44580078125,5023.2998046875,7.050000190734863
2021-11-16,2310.86328125,1890.9635009765625,3521.177734375,595.8849487304688,920.224365234375,531.31689453125,1432.5810546875,512.9320678710938,14707.1298828125,304.903564453125,797.0645751953125,1650.0904541015625,,1106.4188232421875,189.78659057617188,5435.1591796875,812.3325805664062,213.04791259765625,5081.5,7.0
2021-11-17,2295.980224609375,1892.4161376953125,3448.9560546875,593.9312744140625,906.9398803710938,530.211669921875,1409.8770751953125,504.36492919921875,14650.638671875,307.8138732910156,779.23388671875,1628.9873046875,,1112.029541015625,185.0086212158203,5421.630859375,815.2567138671875,216.71258544921875,5126.39990234375,7.0
2021-11-18,2303.90185546875,1885.4642333984375,3407.50244140625,594.6638793945312,904.873291015625,520.6500854492188,1402.9898681640625,494.02679443359375,14713.36328125,314.06439208984375,758.08544921875,1601.685791015625,,1119.67578125,183.9519500732422,5370.56103515625,811.0166625976562,214.90289306640625,5080.89990234375,6.849999904632568
2021-11-22,2293.48388671875,1845.6136474609375,3417.04296875,592.7589111328125,897.0994262695312,518.4398803710938,1403.4649658203125,508.0023498535156,14693.1044921875,301.82794189453125,743.4633178710938,1561.15185546875,,1097.1839599609375,174.44195556640625,5323.017578125,792.2045288085938,208.93084716796875,4828.2998046875,6.75
2021-11-23,2298.9091796875,1863.7049560546875,3493.891845703125,597.3990478515625,898.08349609375,522.7642211914062,1410.779541015625,501.1103820800781,14867.59375,303.9444885253906,755.582275390625,1568.3336181640625,,1075.08935546875,174.94729614257812,5311.0341796875,800.1972045898438,209.56423950195312,4843.2998046875,6.800000190734863
