Date,^BSESN,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,TCS.NS,KOTAKBANK.NS,ITC.NS,HINDUNILVR.NS,LT.NS,SBIN.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,ASIANPAINT.NS,MARUTI.NS,M&M.NS,HCLTECH.NS,TITAN.NS,SUNPHARMA.NS,BAJAJFINSV.NS,TATASTEEL.NS,ULTRACEMCO.NS,POWERGRID.NS,NTPC.NS,NESTLEIND.NS,TECHM.NS,WIPRO.NS,INDUSINDBK.NS,DRREDDY.NS
2020-08-24,38799.078125,1908.147705078125,1072.3441162109375,367.6686096191406,871.5241088867188,2084.301025390625,1383.0712890625,169.1593017578125,2065.775146484375,931.5397338867188,189.61367797851562,443.86602783203125,3441.791748046875,509.706298828125,1898.7550048828125,6861.60498046875,572.8837280273438,604.2411499023438,1108.947509765625,511.33831787109375,638.91943359375,17.726648330688477,4102.27001953125,81.43995666503906,83.91117095947266,1570.5860595703125,635.3693237304688,268.1694030761719,511.0023193359375,4361.64453125
2020-08-25,38843.87890625,1895.7196044921875,1074.8880615234375,373.46856689453125,862.9688720703125,2079.248291015625,1395.8826904296875,168.0413055419922,2051.3720703125,921.2504272460938,195.7317657470703,449.8399963378906,3590.470458984375,511.3992004394531,1935.96240234375,6888.19970703125,579.92626953125,600.7305908203125,1118.642822265625,503.3344421386719,649.116455078125,17.49964714050293,4085.37939453125,81.22012329101562,82.63739013671875,1552.4200439453125,649.52783203125,265.465087890625,518.1002197265625,4317.90625
2020-08-26,39073.921875,1945.9783935546875,1073.68798828125,376.3685607910156,874.6517333984375,2089.30712890625,1432.372314453125,167.65432739257812,2054.85498046875,910.4912109375,197.5201416015625,461.33990478515625,3593.082763671875,497.7109069824219,1907.7059326171875,6790.05908203125,583.7332153320312,610.3204345703125,1116.3790283203125,503.38232421875,655.2855834960938,17.540918350219727,3994.611328125,81.4839096069336,81.84127044677734,1543.0653076171875,644.4712524414062,267.5301818847656,548.1819458007812,4324.78173828125
2020-08-27,39113.46875,1921.66845703125,1067.5921630859375,379.12353515625,871.2022094726562,2084.578857421875,1415.7227783203125,167.05233764648438,2043.982177734375,916.7399291992188,202.97933959960938,470.997802734375,3580.220458984375,494.47021484375,1918.4476318359375,6876.6220703125,606.0032958984375,608.051513671875,1119.77490234375,510.18798828125,651.9264526367188,17.61727523803711,3962.788818359375,81.41797637939453,81.6820297241211,1535.7886962890625,646.8896484375,267.8251953125,585.07177734375,4326.97607421875
2020-08-28,39467.30859375,1926.7216796875,1069.896240234375,396.0400085449219,860.34716796875,2075.44677734375,1462.6807861328125,168.1703338623047,2025.8133544921875,922.6128540039062,211.6387939453125,506.990966796875,3617.96923828125,506.3688659667969,1894.835693359375,6882.53173828125,600.9116821289062,604.8834838867188,1116.280517578125,532.7139282226562,653.4038696289062,17.507902145385742,3977.867919921875,80.14305877685547,80.84612274169922,1534.6019287109375,661.61962890625,267.5301818847656,642.8209838867188,4265.8310546875
2020-08-31,38628.2890625,1894.445068359375,1071.1920166015625,381.4435119628906,854.2297973632812,2092.7841796875,1397.12890625,164.3433837890625,1993.2415771484375,887.9391479492188,199.54380798339844,494.5950012207031,3437.602783203125,496.3565673828125,1837.741943359375,6626.62060546875,577.5946655273438,594.5658569335938,1083.2086181640625,498.6854553222656,617.9463500976562,17.04564666748047,3822.47607421875,78.67032623291016,76.74609375,1520.1434326171875,651.6383666992188,266.79266357421875,608.5867309570312,4158.94873046875
2020-09-01,38900.80078125,1900.4085693359375,1082.183837890625,377.9151916503906,840.9370727539062,2082.6787109375,1426.3406982421875,163.5693817138672,2034.9447021484375,897.57080078125,205.285400390625,483.5929260253906,3591.406982421875,528.4248046875,1915.3507080078125,6690.27099609375,578.2132568359375,590.4558715820312,1102.451416015625,499.8357238769531,634.8416137695312,17.69156837463379,3831.092529296875,79.30779266357422,79.45289611816406,1543.7181396484375,640.07421875,267.08770751953125,605.9310302734375,4244.03515625
2020-09-02,39086.03125,1937.69287109375,1088.759765625,379.3168640136719,849.9981689453125,2100.108154296875,1419.212158203125,164.5583953857422,2016.116943359375,897.899658203125,203.54409790039062,482.298583984375,3615.849853515625,532.5845336914062,1881.14306640625,6704.89990234375,611.7135009765625,601.0304565429688,1103.681640625,493.1737365722656,635.3856201171875,18.104291915893555,3859.536865234375,81.48428344726562,78.77618408203125,1524.2418212890625,646.5379028320312,269.1528015136719,618.5817260742188,4244.8154296875
2020-09-03,38990.94140625,1923.0343017578125,1085.6397705078125,369.98858642578125,860.6231689453125,2131.9560546875,1392.4927978515625,164.77337646484375,2013.7633056640625,903.1617431640625,200.62623596191406,472.8895568847656,3567.604248046875,520.444091796875,1914.0926513671875,6852.01416015625,613.5217895507812,605.1403198242188,1166.6759033203125,501.7528381347656,634.4373779296875,18.081594467163086,3866.68505859375,80.27011108398438,77.78103637695312,1562.4798583984375,667.9513549804688,278.1507873535156,610.1801147460938,4323.2216796875
2020-09-04,38357.1796875,1891.3037109375,1074.504150390625,360.1286315917969,845.53662109375,2122.03564453125,1375.89306640625,160.55941772460938,2000.1131591796875,885.6370239257812,194.46109008789062,453.22528076171875,3545.033935546875,506.07861328125,1893.1422119140625,6965.849609375,601.4826049804688,600.0457763671875,1141.0352783203125,491.20880126953125,626.6160888671875,17.388212203979492,3834.470458984375,78.71868133544922,75.39266967773438,1547.120849609375,657.9701538085938,271.4145812988281,595.0185546875,4215.3154296875
