Date,ULTRACEMCO.NS,SHREECEM.NS,AMBUJACEM.NS,ACC.NS,RAMCOCEM.NS,JKCEMENT.NS,DALBHARAT.NS,BIRLACORPN.NS,JKLAKSHMI.NS,HEIDELBERG.NS,INDIACEM.NS,ORIENTCEM.NS,STARCEMENT.NS,PRSMJOHNSN.NS,SAGCEM.NS,SANGHIIND.NS,NCLIND.NS,DECCANCE.NS,KCP.NS,MANGLMCEM.NS
2022-07-06,5734.41357421875,19791.81640625,365.0145263671875,2157.145751953125,655.6473999023438,2222.288818359375,1369.0589599609375,844.2108154296875,416.8373718261719,154.16468811035156,162.23834228515625,110.23260498046875,84.94999694824219,108.55000305175781,170.5911102294922,36.29999923706055,168.86004638671875,459.4384460449219,103.90023040771484,281.1998596191406
2022-07-07,5745.041015625,19815.33203125,363.7259521484375,2151.193359375,646.5047607421875,2257.672119140625,1440.063720703125,890.224853515625,423.5715637207031,155.49725341796875,164.6300506591797,110.0392837524414,85.9000015258789,108.5,172.18170166015625,36.54999923706055,170.26763916015625,470.16082763671875,106.70968627929688,287.9739990234375
2022-07-08,5745.28662109375,19734.345703125,365.2127685546875,2152.185302734375,644.9727783203125,2230.096923828125,1420.7392578125,896.2650146484375,424.84033203125,158.9435577392578,172.75193786621094,112.06900024414062,86.19999694824219,112.69999694824219,174.51788330078125,37.650001525878906,169.7337188720703,473.8497314453125,105.92105865478516,296.28094482421875
2022-07-11,5760.19287109375,19656.478515625,365.9562072753906,2167.01708984375,640.5744018554688,2208.056396484375,1437.4376220703125,893.8096313476562,422.93719482421875,162.0222625732422,170.6591796875,112.1173324584961,86.44999694824219,111.55000305175781,173.9711151123047,36.95000076293945,166.82151794433594,471.783935546875,108.82909393310547,296.33038330078125
2022-07-12,5686.0048828125,19763.353515625,367.6412353515625,2150.10205078125,635.9290771484375,2169.460693359375,1425.1986083984375,883.1041870117188,410.34716796875,160.82754516601562,171.25711059570312,110.28092956542969,85.75,110.8499984741211,172.87757873535156,37.70000076293945,165.41390991210938,475.2268981933594,105.37889099121094,294.64923095703125
2022-07-13,5705.7822265625,19583.69921875,367.9386291503906,2156.35205078125,651.3972778320312,2198.56787109375,1463.84765625,933.9307250976562,417.86212158203125,162.16012573242188,173.44952392578125,110.0876235961914,86.0999984741211,108.55000305175781,170.2431640625,37.29999923706055,164.92855834960938,472.71844482421875,105.67462158203125,305.3295593261719
2022-07-14,5642.908203125,19411.6875,366.6500244140625,2143.20703125,643.144287109375,2154.14111328125,1427.1312255859375,892.1891479492188,415.0318298339844,160.41400146484375,171.25711059570312,108.97611236572266,85.6500015258789,106.75,168.8513946533203,36.5,161.57949829101562,472.3249816894531,104.44239807128906,299.1982421875
2022-07-15,5713.75146484375,19549.716796875,365.9066162109375,2123.414794921875,635.8302612304688,2153.202392578125,1435.3067626953125,910.01513671875,415.12939453125,162.61962890625,172.1041717529297,107.91293334960938,84.6500015258789,109.9000015258789,166.8631591796875,35.95000076293945,160.17193603515625,470.4559326171875,102.9637451171875,300.48382568359375
2022-07-18,5886.2841796875,19900.880859375,367.4430236816406,2156.798583984375,649.3710327148438,2218.6318359375,1476.9783935546875,907.4616088867188,427.0362548828125,163.07913208007812,174.79486083984375,110.37757873535156,85.25,110.05000305175781,168.90109252929688,36.70000076293945,163.76368713378906,472.6200866699219,105.1324462890625,303.1044921875
2022-07-19,5988.072265625,19913.28515625,367.6907958984375,2151.639892578125,661.1329956054688,2218.384765625,1501.059326171875,910.309814453125,442.70062255859375,165.69833374023438,176.43917846679688,109.26607513427734,86.44999694824219,108.5,169.84552001953125,35.95000076293945,163.13270568847656,474.63665771484375,105.62533569335938,303.5495300292969
