Date,DMART.NS,FRETAIL.NS,ABFRL.NS,VMART.NS,TRENT.NS,SHOPERSTOP.NS,FLFL.NS,SPENCERS.NS,FCONSUMER.NS,FEL.NS,FMNL.NS,FSC.NS,ARVINDFASN.NS,CANTABIL.NS,KKCL.NS,SORILINFRA.NS,TCNSBRANDS.NS,V2RETAIL.NS,ZODIACLOTH.NS
2023-10-19,3766.85009765625,3.0,237.85000610351562,1894.199951171875,2059.187255859375,677.4000244140625,3.0999999046325684,68.5999984741211,0.800000011920929,0.8500000238418579,5.949999809265137,10.050000190734863,358.86865234375,223.619384765625,774.973876953125,,396.3999938964844,179.25,146.3000030517578
2023-10-20,3749.5,2.950000047683716,229.39999389648438,1885.550048828125,2034.7540283203125,665.5499877929688,3.049999952316284,69.69999694824219,0.800000011920929,0.8500000238418579,5.849999904632568,10.050000190734863,353.2332763671875,226.87416076660156,753.9788208007812,,382.3999938964844,182.8000030517578,142.4499969482422
2023-10-23,3668.949951171875,2.8499999046325684,214.1999969482422,1873.949951171875,1990.584228515625,651.25,2.950000047683716,66.8499984741211,0.800000011920929,0.800000011920929,5.800000190734863,9.550000190734863,329.6943664550781,215.2229461669922,722.1619873046875,,355.95001220703125,186.4499969482422,135.25
2023-10-25,3740.550048828125,2.75,212.0,1811.0,1991.8834228515625,643.3499755859375,2.950000047683716,65.9000015258789,0.75,0.800000011920929,5.75,9.550000190734863,315.6308898925781,211.3391876220703,785.3468017578125,,352.3999938964844,190.14999389648438,131.8000030517578
2023-10-26,3684.64990234375,2.8499999046325684,213.64999389648438,1752.300048828125,2029.7073974609375,650.7999877929688,2.9000000953674316,64.55000305175781,0.800000011920929,0.800000011920929,5.599999904632568,9.550000190734863,325.3057556152344,211.25933837890625,751.2359619140625,,353.75,186.35000610351562,131.0500030517578
2023-10-27,3665.449951171875,2.950000047683716,216.0,1745.199951171875,2120.64501953125,639.3499755859375,2.950000047683716,65.94999694824219,0.800000011920929,0.800000011920929,5.75,9.550000190734863,324.45794677734375,222.34146118164062,756.4722900390625,,357.8999938964844,190.0500030517578,135.25
2023-10-30,3646.64990234375,3.049999952316284,216.0,1625.300048828125,2118.296630859375,640.0,2.950000047683716,67.8499984741211,0.800000011920929,0.75,5.800000190734863,9.100000381469727,328.746826171875,225.5263214111328,754.4276733398438,,355.45001220703125,193.85000610351562,133.5
2023-10-31,3633.39990234375,3.049999952316284,214.75,1640.800048828125,2153.22265625,640.0999755859375,3.0,67.5,0.800000011920929,0.75,5.849999904632568,9.100000381469727,321.01690673828125,221.5826873779297,758.816162109375,,354.75,197.6999969482422,132.8000030517578
2023-11-01,3639.449951171875,3.0,213.6999969482422,1658.550048828125,2196.14306640625,627.4500122070312,2.950000047683716,65.44999694824219,0.75,0.800000011920929,5.650000095367432,9.550000190734863,320.1690979003906,225.8857421875,765.748046875,,350.8999938964844,201.64999389648438,133.3000030517578
2023-11-02,3647.449951171875,3.0,215.10000610351562,1664.3499755859375,2188.3486328125,632.5499877929688,2.9000000953674316,66.80000305175781,0.75,0.800000011920929,5.699999809265137,10.0,324.1587219238281,217.39942932128906,758.7662963867188,,355.8500061035156,205.64999389648438,133.64999389648438
2023-11-03,3649.699951171875,3.049999952316284,215.39999389648438,1709.25,2194.993896484375,628.7000122070312,3.0,68.8499984741211,0.800000011920929,0.800000011920929,5.699999809265137,10.399999618530273,342.9599609375,205.4187469482422,751.684814453125,,356.8999938964844,209.75,133.10000610351562
2023-11-06,3649.550048828125,3.049999952316284,217.4499969482422,1703.9000244140625,2231.668701171875,641.9000244140625,2.950000047683716,68.25,0.8500000238418579,0.800000011920929,5.849999904632568,10.100000381469727,336.7759704589844,208.16432189941406,769.4384155273438,,361.79998779296875,213.89999389648438,134.9499969482422
